recipient,artist_profile,num_drops,num_unique_minters,num_farcaster_minters,num_transactions,usd_value_of_transactions,uuid_list,application_id_list
0x72bA95D9701B0aE496AB4320010a43a764905b1b,"armin",17,163,29,680,300.31463728474785,['8c12c1a5-d565-4851-abf2-1e22724816b0'],['0x9f6404eed4cb04fd2a0513887bb13c0ccc29dc9439cce5b183baf28e82af6110']
0x732Bb12525961f5853154DeB9d0a4Aacd2eB240f,"strangehistory",1,515,490,150,0.0,['cde8a0f2-2805-42a1-85ef-ab5f9ccee491'],['0x2bfcceddd4ab758abc7fe56ca211676d2e88d068b38a6de5eb0a71d49f28f892']
0x759C4eBeBE5071DB56C78B6c7bae53c15CB2F6D8,"ambervittoria",1,1,1,8,0.0,['339e131b-ffa1-4d57-b73a-f433eae41e24'],['0xf8169cea24999657d8287bdbd28f67de67eac15da3c3c2ca378dcb09276b88d0']
0x75C83356987c8d813829D9FBb5DE504b547750A6,"goyabean.eth",19,53623,9583,67196,33098.693020040395,"['68c3c1ab-b463-4bac-9ac9-d082714de866','577bb646-68b0-48c3-b948-313008f63f87','7b159eb5-682c-4226-be03-0aab207dbc21']","['0xf6f5192da6d96a311df456a03a3fb928ef21610d69fe4c4520051301157e9944', '0xaa7c47358f6e5cfb67216c0760681335f025d0da40b29e70519439e8680d18e0', '0x327c41e0a5575b80943ef04e740575528d1aa744980e985c2bcd3d01b284d296']"
0x777c47498b42dbe449fB4cB810871A46cD777777,"apex777",7,21875,11896,26511,70786.29789194316,['902b06be-a6d5-4ebf-8baf-617e17efa34f'],['0x3766cfe835277ad1ee063e0109802991f4942ed4af89b7316eb099757d901305']
0x78B2De47FE499e0a6f7A67DBF965B8Ec765D2D9d,"yonfrula",3,1171,972,2151,29611.205764,['9499e84f-3910-43c5-92b9-667bb0d502e3'],['0x27fb2497b7f752df17355fdc21a1c18f562dcde613847c39fdd7a6ea638fd44a']
0x7960F1B90b257BfF29D5164D16bca4C8030b7f6D,"compez.eth",9,3328,1321,3727,5040.679985399999,"['83ae6055-131b-4129-9787-8d807c784132','2dd7fc48-a0ed-4286-b1c3-b03bb9d1a13c','c377e7ef-acf7-456f-82ce-4515adefc3a9']","['0x7348d3bd6f8bca83469854cf131e96d3c06052ae8ac025c73df3410aa7e4d6b0', '0x7e635d2f24935837275016de42389119a9ca6ec968383ea4ac81a4d6e002c803', '0x2983361eeeef1ff775106f077d54d2b74700bc15740e94bcec41fb8f36463cce']"
0x7B464DeD7c06C63351936083FE26D72590ce2bE2,"galafete.eth",31,1546,623,2649,2773.291352088684,['d7359b8e-326b-4315-b751-e0a0578064bc'],['0xf8175624ccac4079541b635563ba436095b87f5367510b7d3f6a129e5411b467']
0x7D761612d6bAf6a3e73d53877d4DD5142246E6b3,"pejman11akbari",7,150,104,356,3.3756814757654183,['23a78308-9299-4ec3-9a25-60d919a9f3ea'],['0xf768aff99941ea82046b8d593b3065110dc2a98f6fee2a0e8bf2ca86e20610aa']
0x7E5283035e728073E8ED1cB1d26490A7dAeA3766,"xbornid.eth",16,39,21,93,34.34811094759671,"['8ab5a45b-2035-4824-be5a-e9c63662e0fc','9970dbf4-7ac3-4302-9765-0e5f9825d91b','b50081a8-a2c0-4a48-97fe-411f7a0dbb28']","['0xbd50b701d73f31046d04d7e70847d606373b4a661698951385e6fc3b38a51ceb', '0xa873b779fb2b6ed551cd7e01b4fcf1d8bd9dfdcb9f6c80cc8dc710fc3f56c2f8', '0x903f5002b4d7c6c79dcfccbfdf483ee9697a64941229d0faeabcdc26eecf86c4']"
0x7F60244433Af55b0f030f05a798A48Efc01b18b1,"onixia",1,38,29,72,2.16726279,['e0e128b2-2e80-435d-ba41-2c0d650c7e7d'],['0x4553ba7d3108b51fe5e7a41fe17621f2e616737af906915c6a86259599b756fd']
0x7ab125904AF75823858BdC7259A08B581999C0AE,"smnta",13,226,165,302,902.9342065700001,"['0ed7207e-d7e6-45da-9437-c08d299df01a','79c311bf-7980-49ca-ba1f-62c678686dbd']","['0x7faa36f332f6a47654a2dd7606407732db841d38063cea49cfb364f9e881caa6', '0x72b9ea27581b8f6984a9fb80cdc2588ddf352b3361751b2e850c623119c43743']"
0x7bEED30332656CA4220CB2ce8E4508fb18013E8d,"mera-takeru",20,108,44,310,517.2481225299998,['22f36d32-5b61-420c-a058-f3c5681c976b'],['0x18819c1b06e715adf950740c76f5450e2598b83a358d07c7e0ee3995d7f8109f']
0x7cc02d6f7f112e61c117fa10DEcF4B7C8c93316B,"frdysk.eth",12,8284,5560,8878,2806.3898717900256,"['5056f4bd-d0d2-4bbb-9919-835347e79ba6','c4796f46-871e-430c-bf5e-2aaf26a58550']","['0x5828f911afdb9047753a41aea0d97858e0dfddb9d060f58752a472d4efdcbcab', '0xc83e129b7ac1633c5db559852eeced54661911898360e67a026f9d65a870a9fa']"
0x7ce294D2Bcb2dE76a15fcf7055b0B14253Dd3B33,"ilustradoraeth",2,53,51,83,176.11016243999998,['8b714182-802c-4d34-a61f-48d213b94bf9'],['0x9a56ec9aa3f28d40a821433992e61f99987e84a026568420198fd5fc7d01cbdd']
0x8036BB84031E60A1bac93078c0e59BbD5E485db9,"miguelgarest.eth",4,1239,1018,1626,11413.686183510006,['5cb051e9-36fd-4fa5-b5e0-1dc27f1fa80c'],['0x8678651883aa70ba725628653e6863e71ed95a3d1fd3b764b03508e9731ba99c']
0x80897383D295d79079dfeC48F4343F121DCB7C03,"awhurst",4,58,51,90,170.58413666999996,['5e4f9dcf-8863-46dd-8be8-3f367fbb7c5e'],['0xe5360c321565253f23bbac993a987fa7a277ac00a45a18492e44c41a29b372ac']
0x829C0F59FF906fd617F84f6790AF18f440D0C108,"mx1000",12,96707,23874,109784,110191.44839499076,"['dbdf5a7b-9635-4703-ad41-7fb29f96f88d','84c008f7-f494-4bc9-820a-eebe1c955317','51686e28-8eb5-4ebb-b43c-8cc48a6f359a','77f0846d-9994-4cb4-a35e-91d77be76c95']","['0xc1e316dcf43dfa922e3bc96748f68ede0a616de1acb89fa27a7e444caa662899', '0x5856be128b614c252d90e956dad0d932ca90e957d037675993859180338b1f17', '0xeed93adace42d0a55cc0535dc130c0bc4e8348d3052f9c65db1efd298ba8e58d', '0x7add0636b3fa89539fce4e4b248615b1cf4972ea9bb5e44268d03979b6b7b5fa']"
0x830540B0750350b0e17c377c1Cc56b19b7AF4885,"demonego",11,1484,614,2318,4975.823077520003,"['c541ddbf-0b96-40d5-8635-d40008570c62','f0917f3c-2a74-4dc1-8193-cd3f2835d908','fa9af5c7-ee69-48d4-b5f5-c0a571514607','5228c991-7111-4253-bc1b-0df49898fb79','f353c729-bdd5-4a61-92ba-8d534106802c','062bae85-a1d6-44c7-9608-a9938a599e47','d8f01782-87d3-4d2d-b675-5dc7c28ff133','4216bb63-b365-43bd-9dd6-7cc19cc392e8','c989fea3-5580-43c0-99e7-b1f5b01d1128','e6a95726-1435-442c-969e-0bedf98d742c']","['0xd5602aaebbeed621963d7db5335ed1461b36f06a2c8791f0bd4693c2f86a8e85', '0x03554057c34dde62e1470739678139704b22b88fb4bf4819880158ef947acf03', '0x580a0b30d58b9a2f1dc561af02baa064727077834c0c62eb0b701856f308bb4f', '0x1ec9ca7d3447bfd1b1dadba7627aea61ff1c6df6fee849b3c4888b6fd7c02760', '0xa8da2cfc95a467224d7c19d51836119af54084ec935b878a29e08e13c237f657', '0x2619aaf179dc8276b19b4670d484cafc1b218e845aff4e5f2363378bf107bb7f', '0x7e0cff3458c0e1b1a25c0fb4d8138a6809b04188d0951654caaaf18c7002f339', '0xb2c39dc1c9aad43931f7740612719abe0cf143c7f25d3c60b0f5d4e0cea1002f', '0xd889c4f101d434cb3bdc3bc80862c3148ea4412fdcb04e7a72973a753fcf77fc', '0x9ec8b000b2d1064eeb25da3466c44c2aaf09082752727b42b00c2f62f59bbb70']"
0x833F061211f26d8168E10C0FBa8c77aC8DeC346e,"janeey",1,3,3,2,0.0,['b0e04dda-8042-4865-923e-f32e3462923f'],['0x338bb3b39f4ccf0c3c6ce03c064af2769810a7bd7a51263908794a892b023e6f']
0x84EC34a8b64e9A40248599fe0f8afA9d66742Fe0,"kunggalot",25,14164,2003,36668,100.35948980999999,"['fe8e58b4-d31c-443b-a2e5-d7eb2b5a95a4','a7b1b5f3-bbba-4d7a-bc66-2d5c710d7472','6f219dab-ac1d-450c-ba9d-9c0bd2aeb384','f93dabc5-3aab-4637-8dc6-fe893c93e540','eb8ae241-80ca-4795-8376-14d40786ddef','f54ed889-83e9-45f9-a208-899abb7e9fc7']","['0x155516434d84eaa77050b4ef00a4e3a49802f630213617166472d7928098a287', '0x04005fd596a7fc09bb9b352dd974cb741f1185eb677ae5f751d6881c236ad86d', '0xa552ceaa9ba2c175421cc70c11b3488e0f66a2713dd6931bbde1125fe60f9233', '0x64043460dbb0f21dfbb8163d7e46a82ab2630ff60cd5c862b763a668609d8549', '0x40e30ee3a134272f2a4300af3c3691121250ef034eba6be4af5903c119d5a560', '0xd55919fb446d41a25e08a85102cf7c400c78deb335f54529a190762c532aff4e']"
0x84eA8215947e5484EE59818B789de9b4555BCfae,"singhvi",3,7,6,9,2.041024,['4898dc20-de83-4cc0-a1cc-3020fe28ee7b'],['0x224d9a8d194c57dacd30aaeb6a9f149f8a350c74c4e21ca2bebb74ece5212492']
0x85F15D0E945D96Cf43a9156BC6ff63f8821b904a,"arcitotti",2,1,1,2,0.333489,['5880ec5b-6180-423d-97d7-0457ab05c429'],['0x26827c60cc090556d291ec52319b7fb04ce60d4b251aa26bdb51a074adc2eeec']
0x87690be28b65F13394741C2C2BE5A6bdb0505039,"borrowlucid.eth",14,19,11,41,309.2600783,['47178be7-9398-497b-9fea-2d9203867d72'],['0x7ad1b418736ebe6ecf95e1bafe59f8fc4856f5da427af3280d3ad10fa0d5c682']
0x8E332aeF84f6eA698D19441e955136db20483247,"aallyoo",3,1,1,3,1.37042231,['3ac2a5ed-4140-4e37-bd60-1208d40bcfd0'],['0x34bb8aff912a5734b6a5ecd511c6a04f41897274bae5c2a2a0895f0fbfd3d27a']
0x8EB48F7dCc00655E931fDe29BeaA3311021438F9,"hopi",8,536,177,613,680.3591857460161,"['f30733c3-49bf-4427-b008-06bbf416f7bb','60c8ae4d-1023-4245-b4c4-b1234a6ebd2c','62cd819a-5cc2-4da6-be8d-4b79f11cd2d8','e3bbd681-36c5-45aa-b9ba-9231a79f7289','053e4266-58f3-46b4-8dab-e521c2831ace','f53762bb-e824-4b14-a55d-7e3bfb96a1a4']","['0xecb3fc4f2859fc3aa09879b93f743f8e66913e491285c11f99db0b1f90fe220d', '0x7213e024f027ba80632936d5ca801f30e20f293145007cba02b2404f22951edb', '0x45a684fb991c93922bcab46fd861f3479193a12eddee9764e5834afe19ccc444', '0xcf9f0c7fdcc42692dfe1e6580488c18a3081e8ac0701b6334405813ddbe452c6', '0xdc0c393c584a6d211742c422cae27d9258fd4fcd57393a0d9bf5041b776d7df7', '0x26cbf24096d1917a0418cfc5cce24db23b56594ae0db1a8d9dc0b30cf261ab6d']"
0x8F28495185676fdc2666282bB528a71C13fa5da6,"lifehxc",5,10,7,20,49.00294650000001,['e6028388-0b30-4157-9b2a-d660e5b12fb4'],['0xdccbd7ea178262e40c4d2b3ad0caf13699c6687a6c8b53f11aa3625af3ebe0de']
0x8aA27E90E139d5AB5704df69429341cbCb2d2464,"acidlazzer",6,80,48,66,99.38537359,['3afe4ff9-06c1-4c32-b45b-dd34e4472eb9'],['0x03a623d1a47585c93964bdde7653c7dae47ebdf97d037625d597b895fec0950a']
0x8aaeF3C365f90318d15944587D1D3d842e16565A,"0xzara.eth",17,54,40,87,502.6208211424013,"['974887b1-00d8-4f8f-886a-cc759d623bee','67aed5dd-8de2-4680-ac41-50d9de565d53','ead2dc89-13ea-4e19-ad70-cacaedfdccc9','1991866e-a726-4fc2-8626-ef927be8dcc8','db703e47-7509-455e-9ead-d4e1aa7be9d6']","['0x3882c24539750e398c21ddb67b25e1c52d0f3aeb035facbea19c9c88c20e3598', '0xe7fd68c7d1c1f8dd99ab2d36a2822949f58462ee7bb1c8123d4a4ab3bd1303be', '0x0168120212a472547e0eaf8364fbc7a9250840b9a19c9136ea6781f2da9dcfbe', '0x7896a59bb795fede18277d3b254a17da49bf62f655f4007c4cc43f58c21fca6e', '0x2df1aa65ff45e78c65b86d779090db787fa403537134c75cb15375c5bc2c5b79']"
0x8bEfD41f955C92ff7343d583e9f37460c90A1ab0,"trapers",3,854,464,1350,2320.02212442,"['27dc8ebf-243d-4043-a003-6a53fd7d9ad9','58349b29-272c-4572-928c-b0093fa8e045','50b84084-7e83-4690-8339-e63338fe4d40']","['0x821c16b4bdf17508f6e499274796bf061066a7eb5e982f5dd2621110ed678a45', '0xa4a1735f2d90749470a0259a88f0d40719824be9c45bdfa0583d61c3f2bce6ec', '0x82b0b5c9051691d2a50c90065b64e1ee95e58dcd7de61c576267a0a217ba1c1d']"
0x8dAb636453Ab583c433d585D22760Be69d2AcC10,"hojak",2,1,1,2,5.77906,['1923ac9c-2db4-428a-899b-64a370e99488'],['0xf691d0b0326e65193d48fec389bf566c42d42205c60bde8014eb5724983b36ea']
0x8e3a724Ab1c58941aa71Aa47372d91E6eEA4c45f,"midi",12,4182,1924,4437,3927.2972272416087,"['0e2d9d7a-b8ad-4fed-aaac-16225552ad66','8f267809-2774-46fa-a981-f883edec88d0']","['0x25f63aa12d1807e2981ec5cb502d855cb8671e4d09ec6f04506dec339850fe41', '0x9f5943987f93b44e805f7b4c3c8fccc3ae61df43ac8380b3bfa0f66feaa91238']"
0x8fEEe00f1d8C355086b4667f153C744688b7F6b0,"guruguruhyena",48,3710,1292,5039,4757.628027996695,"['c83ded05-e27d-493a-b0dd-56e55a8f442a','a6cd4000-7f17-48d5-a2e0-d0e0cc69629d']","['0xb78012da3108a20a8b8bf2cf5812756bbf40d7fcdeb4335eaa7e55b57bf05dce', '0x51d07a8792a25d8555f0d8145223911020ed99d9b1ebf939615a4cfdb5d2e717']"
0x91137bF8d5e95CE028235f38DBD7274A50d0f258,"tinyrainboot",6,114,85,205,208.40747502000002,['7fcb7ecc-d96a-4380-bb32-0fc8bdea0753'],['0x6513749f08081f61fa3b2f5f7b5a111e4bba91e0d74b1e69062fe10063ca6c89']
0x91b52e9833dc4C681b5419F3E96093e85BBE8F91,"mbranson",7,516,461,656,1565.3838489657537,['08b659c8-c11b-4bdc-aaa2-4c343d2724b4'],['0x733f8d3e0b7b2f292638d029086a94cb3f49fbc5a813d31329fdcef440e86011']
0x9391546d6A2A73FC5F2FD61237De9F783c535570,"darkknightutk",27,95,75,480,36.131506609929055,['7c94c0d5-0fd7-4c17-9935-f4ba6a94b2af'],['0xc78145a233afd62414b1bcdbec91f4d9ff3ae2ebb6f6aa525f4509f4496911cd']
0x94734E11b78680a35b0A86ba3ce634d334d6d2A7,"yoshiro-mare",26,115,72,202,899.2747061543905,['24f853eb-cbe1-4b5d-8263-9671e45cd816'],['0x8051c9d8dbc911d40270974a2fdf324966c91e51437bb4fef0b6e7bf6b049049']
0x97Ef485C524010F0bbd04854BE7F519A3f4E8edE,"swa",2,78,61,135,0.2299996544309604,['c841b036-a31b-408a-95ad-217ebff23355'],['0x36d7a06c8f9a350fd75c1ad21f8aa6a79cb0046139d78563bf778bf1027e282a']
0x985f83b7F62474CE7919Ded79E71Aa0fcb3b34c0,"nomaditax.eth",2,4,4,5,3.3762397600000003,['07626d4c-1ff5-4d2a-8497-3b017ccff86a'],['0xef8143c257a0172a19ede9c27d1462a1564959b1a74782c3d7ded43d356898ee']
0x99aF5A5bcb390fC3d6B7B5E876a2e4B45d003254,"fabrii.eth",8,328,113,414,730.2920351099997,['04c4bd73-f213-4c72-a97c-87dc040a7dd4'],['0xf24001c06e936948d0df04934638c96a7fa62963e94e20dece673435faa60dbe']
0x99bd730362bF96288E47Ae5736b52b48adc3A081,"samhorine",3,159,116,214,304.24428228,['accb98a3-5dc7-4697-b538-66507263618f'],['0x2ebad35c74cf6e4790e3be92af95b941926b0cf33e37264f1739bf7ef4238f43']
0x9C87A1065994f156f0B7b87AAa8B3c5F7BD67E02,"brettdrawsstuff",8,1810,1472,833,1481.602615453999,['ceb43856-9a4b-48c8-8560-e6744fbd2e3d'],['0x0546623b12929e4ae616340aadb46bc86541bd5801cc87ca450364a6dace0061']
0x9ED5c1B24478f5069fEbd8359A3869F971C365c3,"artbyjah",9,309,186,342,667.3484779500001,['1aa8d24c-7b1f-40df-9ed2-160969fa0a45'],['0xfbc909ca1a887acfecf5d061b5ea2884c739080d321270c1483272f11193dd85']
0x9aB4aBf927b1eE6CdFca539701cFaa916459A01e,"iq2",6,305,288,77,0.1365701429015522,"['72f5a687-0fb8-48d6-81a0-da284f802dc0','d246d42f-acce-42a8-88f6-f1c0156bc26e']","['0x0ec87324d2b5889fe4d9f6a0db69845a84946fab792b96e2c752b328ab6f34f2', '0x7f6d162ba12d72619fa45e498257bc868bb041b640aeb9b5f1f878cbc7d53bb0']"
0x9aDdd91874B08F6856bF6b4A2263665d2Bc0d933,"bfg",8,379,118,468,505.88373591000004,"['9db29f52-f3c7-44b1-aa52-cd2d4c35eecd','6960a145-2849-461f-a092-fefc891e36b6','8ba20cd8-898a-4988-8c2c-ba8e93b01c44']","['0x1896eec6b4574ed16427912431567949f9740a809fde18b0ebd88a44747d4b8c', '0x8fb1e822e734c7ce19c3893653100fc778bdb93fb7bd6f4a7517a0e906ebf9d8', '0x5775ad9f9ad9aaaa538c51606cc45a86788a32bcd1f0f3d55b51209365c8e594']"
0x9bfbF1fC2c161c4B3428FA4f7Da82d9dCE5e5D71,"tokenrelations",1,3,0,4,0.5884776,['4858cdc8-0b61-4e43-93ca-2f5eca03d9dd'],['0x0854beb52e6b9540d331c6a4177ef3ef716bef030777bebbedde75dd0cd46ca8']
0x9c825f0f21597bE24dE23B3E8BaD6B6A4BA23579,"lafemme",23,105,76,211,4.922556332484642,['2a2cc6a4-06cc-4c9d-9011-a292bd14263d'],['0x23559b8bba306cc160dce2e0a7359dad54f694cdb2e81df7721cefdac8f5acf9']
0x9d05b346C796b8Df1f089e4eb815b007E55abDC1,"richbabe",25,215,159,1040,0.7872965064667842,['ad1ef790-e6da-454c-a340-fe777dc22faf'],['0x4ac4f9c184ea76d46628b87e6cbfb95554cb4fe9c2520fe5a927bc749a87d673']
0x9dd7604F02f9BA324F7CeA8F08E8a1945165be9f,"joshisdeas",3,41,38,46,105.51567537000001,['a5c3b1f5-7c1b-402f-ae58-c1aae4c2c557'],['0xf77270cc463a3dd4b049a351fc1229bbcf740da702e197d7acf3f8029eda0ca2']
0x9f327969A2AEaD18c7D0424c537a05C597080261,"victoresteves.eth",1,1,1,1,0.327823,['659495b2-cc57-4943-af0c-f2f6aba19636'],['0x2be640ad17031988b1f35fdb329757fcd0c824fc77ad003062c98d8646164c6f']
0xA2FB6967a323CeF8B481E88B39539Fbc22d61E09,"manuwilliams",6,445,308,536,698.4434664391084,"['310d6d30-e6aa-4e05-bea4-a8ff2d0be6cc','a6b31553-1d6b-4845-b481-97cd59f085b2','9c0a2cdb-fa3e-4f53-b855-60d9ef425934']","['0x60b8aae28e6e1dafa761dab9c57dded7e0bf3aa345a487251c699b9b610e6eaa', '0x68e09b35a1954e9bd531f74e2aac25f777a568758b42ea477ac5a1409213c31e', '0x634788f7716358f16fbb7d760c613e70e0bec0f9aaaa5efe2e24c18b1a8e39b0']"
0xA9ce363e7Efa49C12038cA361616139fF477857c,"kurdishman2694",7,77,57,149,0.284635072102062,['82cfca7e-7d28-41cd-b431-b29ee5f41e90'],['0x364e8871c06db1ec71770aa99045065e477b2af4c276678559e77cfb8dfee24c']
0xAFAca46F253c85D4BA372f82A8A4F4b0dd5D7dfC,"peternitsch",6,99,72,121,1265.1132268800002,"['eefea347-f135-4e2b-9dc7-54956a292ecc','52dc8183-de3a-4364-ad99-c96ced1b5b96']","['0x7f2ed6622f92e4d4d1c8a7c86096553c1e28c978dab4b31f0e31670527617913', '0x0cb937b3b75dbed2a396a0a781b9509d3ffad6d9dc55ba85ad57dc9345a44f26']"
0xAa66fC4433DFD254F05A720A8c8a2f1F2fbDCB58,"eldarfaaiz",13,5,2,20,4.663365509999999,"['785f379e-fc60-4569-8fae-8882fbfe5131','a5d15bc1-36d0-4915-935c-8f8911034eb8']","['0x8db9c9526a2fe2a36d6bd19e639624b414d6fa196b4141f7b446d75fadff3a2c', '0x579f127df02ef6da0debf98dda79a298c787a7bce0679c9bd7a6069bd5458d53']"
0xAeB7aeB5c9ce73a3393daFfd5E0a53246Dd744A5,"gretagremplin",2,69,56,120,223.5820699327669,['fe6e88cd-6b1f-420d-9cfb-dbc459cc45c3'],['0xb343911166c898c68432bec949c42ef9a6d7c81a9374d62004cc0b45ccccfbc0']
0xB3e836fA510e9D663594aD20A0063d9C52afBa9f,"earlybirds6",1,1,0,1,0.0,"['38fb0ed2-21a0-48ce-8b66-8eb20332774c','9009689b-bbff-4783-9ef8-7c1506c5fd1b','d7b62af4-252d-4608-a263-4cc287454cf4','a6336c27-fa54-4999-bdf9-518de37ccb77']","['0x0a546eff51c14518b479e9b8cbb2698b662aa264a32bb0e18c620f682a0ee893', '0x51048104887a4a4c2cf0467f95240abee25e1ad9eb1f016bc7e17e1de2375dcb', '0x4162d1ab22055691ee26c7172751ecfb346ae21d601bbecec827a01f9eded227', '0xa9ff15227fa10e98d39bbe18163833b6d3e804e594b6a0901d011c015c8a573e']"
0xB46adfe7e10675b1E43F9132dA7f00A9aD3642f3,"erik-bulckens",4,96,90,107,227.51149188,"['0a120055-e1d4-4d80-b116-134d4180963c','e002d70c-3578-478f-aaf9-beeecce6d554']","['0xa1a3e67e810a3478a55156c0c0db83382a38da8a6782f9a89186e326bd0e5451', '0x9c229d0a475d276fcc5808897cced2abf02080ba872b8ba13deaef2e10bf99be']"
0xB53B26F0bDe66Fb1203A187c79E1d25c8F0e9549,"theonlycakeone",5,124,101,188,322.1401538581692,['66ac2a6a-81bd-4e2e-8f03-61c9878b3a4a'],['0x1eba4629bc5409d98e27d380b155405106f7afbd03a4cc0b398540f60babaa94']
